,Hostname,Stage Name,Artist,Timeslot,Date,Year,Day,Weekend,Genre
4582,The Gathering,The Gathering,Tiesto,00:00 - 01:00,21 July,2016,Thursday,Weekend 1,"Commercial Dance, Big Room"
4583,The Gathering,The Gathering,Stu Bru Contest,13:00 - 14:00,21 July,2016,Thursday,Weekend 1,Unknown
4584,The Gathering,The Gathering,Curtis Alto,14:00 - 14:45,21 July,2016,Thursday,Weekend 1,Unknown
4585,The Gathering,The Gathering,Mr. Moustache,14:45 - 15:30,21 July,2016,Thursday,Weekend 1,Unknown
4586,The Gathering,The Gathering,Iris Menza,15:30 - 16:15,21 July,2016,Thursday,Weekend 1,Unknown
4587,The Gathering,The Gathering,Nico Morano,16:15 - 17:00,21 July,2016,Thursday,Weekend 1,"House, Techno"
4588,The Gathering,The Gathering,Caspar & Don Cabron,17:00 - 17:45,21 July,2016,Thursday,Weekend 1,Unknown
4589,The Gathering,The Gathering,Tom Hades,17:45 - 18:30,21 July,2016,Thursday,Weekend 1,Techno
4590,The Gathering,The Gathering,Prinz,18:30 - 19:15,21 July,2016,Thursday,Weekend 1,Techno
4591,The Gathering,The Gathering,Siege,19:15 - 20:00,21 July,2016,Thursday,Weekend 1,"House, Techno"
4592,The Gathering,The Gathering,Double Pleasure,20:00 - 20:45,21 July,2016,Thursday,Weekend 1,House
4593,The Gathering,The Gathering,Julian Cross,20:45 - 21:30,21 July,2016,Thursday,Weekend 1,Unknown
4594,The Gathering,The Gathering,Jetfire,21:30 - 22:15,21 July,2016,Thursday,Weekend 1,Unknown
4595,The Gathering,The Gathering,Romeo Blanco,22:15 - 23:00,21 July,2016,Thursday,Weekend 1,Commercial Dance
4596,The Gathering,The Gathering,Afrojack,23:00 - 00:00,21 July,2016,Thursday,Weekend 1,"Electro House, Progressive House"
4597,Super You & Me,Arch,Sander Van Doorn,00:00 - 01:00,22 July,2016,Friday,Weekend 1,Trance
4598,Super You & Me,Arch,Herve Pagez,12:00 - 13:00,22 July,2016,Friday,Weekend 1,Unknown
4599,Super You & Me,Arch,Mark Villa,13:00 - 14:00,22 July,2016,Friday,Weekend 1,Unknown
4600,Coone & The Gang,Wind Stage,Coone,17:30 - 19:00,30 July,2017,Sunday,Weekend 2,Hard Dance
4601,Super You & Me,Arch,Twoloud,15:00 - 16:00,22 July,2016,Friday,Weekend 1,Commercial Dance
4602,Super You & Me,Arch,Tujamo,16:00 - 17:00,22 July,2016,Friday,Weekend 1,Traditional House
4603,Super You & Me,Arch,Matisse & Sadko,17:00 - 18:00,22 July,2016,Friday,Weekend 1,Progressive House
4604,Super You & Me,Arch,Dannic,18:00 - 19:00,22 July,2016,Friday,Weekend 1,Progressive House
4605,Super You & Me,Arch,Timmy Trumpet,19:00 - 20:00,22 July,2016,Friday,Weekend 1,Progressive House
4606,Super You & Me,Arch,Dyro,20:00 - 21:00,22 July,2016,Friday,Weekend 1,Progressive House
4607,Super You & Me,Arch,Laidback Luke,21:00 - 22:30,22 July,2016,Friday,Weekend 1,Electro House
4608,Super You & Me,Arch,Blasterjaxx,22:30 - 00:00,22 July,2016,Friday,Weekend 1,Commercial Dance
4609,I Love The 90's,Forest,Dune,00:00 - 01:00,22 July,2016,Friday,Weekend 1,Rock
4610,I Love The 90's,Forest,Ward,12:00 - 16:30,22 July,2016,Friday,Weekend 1,"Disco, Funk, House"
4611,I Love The 90's,Forest,DJ F.R.A.N.K.,16:30 - 18:00,22 July,2016,Friday,Weekend 1,Unknown
4612,I Love The 90's,Forest,Wout,18:00 - 19:30,22 July,2016,Friday,Weekend 1,House
4613,I Love The 90's,Forest,DJ Sash!,19:30 - 21:00,22 July,2016,Friday,Weekend 1,Unknown
4614,I Love The 90's,Forest,Ward,21:00 - 22:00,22 July,2016,Friday,Weekend 1,"Disco, Funk, House"
4615,I Love The 90's,Forest,Klubbheads Ft Boozywoozy,22:00 - 23:00,22 July,2016,Friday,Weekend 1,Unknown
4616,I Love The 90's,Forest,"Back In Time (Q-Ic, Lethal Mg & DJ Ghost)",23:00 - 00:00,22 July,2016,Friday,Weekend 1,Unknown
4617,V Sessions,Garden of Madness,Swanky Tunes,00:00 - 01:00,22 July,2016,Friday,Weekend 1,"Electro House, Progressive House"
4618,V Sessions,Garden of Madness,Kenn Colt,12:00 - 13:00,22 July,2016,Friday,Weekend 1,"Electro House, Progressive House"
4619,V Sessions,Garden of Madness,Sem Thomasson,13:00 - 14:00,22 July,2016,Friday,Weekend 1,Progressive House
4620,V Sessions,Garden of Madness,Brian Cross,14:00 - 15:00,22 July,2016,Friday,Weekend 1,"Tech House, Trance"
4621,V Sessions,Garden of Madness,Jack Novak,15:00 - 16:00,22 July,2016,Friday,Weekend 1,Commercial Dance
4622,V Sessions,Garden of Madness,Alan Walker,16:00 - 17:00,22 July,2016,Friday,Weekend 1,"Commercial Dance, Electro House, Electronica, Progressive House, Traditional House"
4623,V Sessions,Garden of Madness,Vinai,17:00 - 18:00,22 July,2016,Friday,Weekend 1,Big Room House
4624,V Sessions,Garden of Madness,Jay Hardway,18:00 - 19:00,22 July,2016,Friday,Weekend 1,Commercial Dance
4625,Super You & Me,Arch,Inpetto,14:00 - 15:00,22 July,2016,Friday,Weekend 1,Progressive House
4626,V Sessions,Garden of Madness,Sidney Samson,20:00 - 21:00,22 July,2016,Friday,Weekend 1,Traditional House
4627,V Sessions,Garden of Madness,Yves V B2B Quintino,21:00 - 22:30,22 July,2016,Friday,Weekend 1,Unknown
4628,V Sessions,Garden of Madness,R3:Ab,22:30 - 00:00,22 July,2016,Friday,Weekend 1,Unknown
4629,Radio Ultra Modern,Harbour House,Sep,Unknown,22 July,2016,Friday,Weekend 1,Metal
4630,Radio Ultra Modern,Harbour House,El Bacha,Unknown,22 July,2016,Friday,Weekend 1,Unknown
4631,Radio Ultra Modern,Harbour House,Davidov,Unknown,22 July,2016,Friday,Weekend 1,Unknown
4632,Radio Ultra Modern,Harbour House,Blackjack 9000,Unknown,22 July,2016,Friday,Weekend 1,Unknown
4633,Radio Ultra Modern,Harbour House,Rakesh Aka,Unknown,22 July,2016,Friday,Weekend 1,Unknown
4634,Radio Ultra Modern,Harbour House,Bubba,Unknown,22 July,2016,Friday,Weekend 1,"Electronic, House, Techno"
4635,Paradise,House of Books,Michael Thoelen,12:00 - 13:30,22 July,2016,Friday,Weekend 1,Unknown
4636,Paradise,House of Books,Nukov & Yelmet,13:30 - 15:00,22 July,2016,Friday,Weekend 1,Unknown
4637,Paradise,House of Books,Denney,15:00 - 16:00,22 July,2016,Friday,Weekend 1,House
4638,Paradise,House of Books,Russ Yallop,16:00 - 17:00,22 July,2016,Friday,Weekend 1,Techno
4639,Paradise,House of Books,Waff,17:00 - 18:00,22 July,2016,Friday,Weekend 1,Commercial Dance
4640,Paradise,House of Books,Matador (Live),18:00 - 19:00,22 July,2016,Friday,Weekend 1,Unknown
4641,Paradise,House of Books,Patrick Topping,19:00 - 20:00,22 July,2016,Friday,Weekend 1,Commercial Dance
4642,Paradise,House of Books,Richy Ahmed,20:00 - 21:30,22 July,2016,Friday,Weekend 1,Tech House
4643,Paradise,House of Books,The Martinez Brothers,21:30 - 23:00,22 July,2016,Friday,Weekend 1,Tech House
4644,Paradise,House of Books,Jamie Jones,23:00 - 01:00,22 July,2016,Friday,Weekend 1,Tech House
4645,House of Mask,House of Mask by Cubanisto,Jules Dime,13:00 - 14:00,22 July,2016,Friday,Weekend 1,Unknown
4646,House of Mask,House of Mask by Cubanisto,DJaxx & Neurotique,14:00 - 15:00,22 July,2016,Friday,Weekend 1,Unknown
4647,House of Mask,House of Mask by Cubanisto,Lopezhouse,15:00 - 16:00,22 July,2016,Friday,Weekend 1,Unknown
4648,House of Mask,House of Mask by Cubanisto,The Golden Boy,16:00 - 17:00,22 July,2016,Friday,Weekend 1,Unknown
4649,House of Mask,House of Mask by Cubanisto,Compuphonic,17:00 - 18:00,22 July,2016,Friday,Weekend 1,Traditional House
4650,V Sessions,Garden of Madness,Kura,19:00 - 20:00,22 July,2016,Friday,Weekend 1,Progressive House
4651,House of Mask,House of Mask by Cubanisto,Igor Vicente,19:30 - 21:00,22 July,2016,Friday,Weekend 1,"House, Techno"
4652,House of Mask,House of Mask by Cubanisto,Niels Feijen B2B Lya,21:00 - 22:00,22 July,2016,Friday,Weekend 1,Unknown
4653,Leaf by Lipton,Leaf,Xavier Shimtshack,12:30 - 14:30,22 July,2016,Friday,Weekend 1,Unknown
4654,Leaf by Lipton,Leaf,Davidov,14:30 - 16:00,22 July,2016,Friday,Weekend 1,Unknown
4655,Leaf by Lipton,Leaf,Jose Maria Ramon,16:00 - 17:30,22 July,2016,Friday,Weekend 1,Unknown
4656,Leaf by Lipton,Leaf,Sven Van Hees,17:30 - 19:00,22 July,2016,Friday,Weekend 1,"Chill Out, Traditional House"
4657,Leaf by Lipton,Leaf,Double Pleasure,19:00 - 20:30,22 July,2016,Friday,Weekend 1,House
4658,Leaf by Lipton,Leaf,Redondo,20:30 - 22:00,22 July,2016,Friday,Weekend 1,Tech House
4659,Leaf by Lipton,Leaf,Yamo,22:00 - 23:30,22 July,2016,Friday,Weekend 1,"Electronic, Experimental"
4660,We Play House,Magical Mirrors,Metrobox,12:00 - 14:00,22 July,2016,Friday,Weekend 1,Unknown
4661,We Play House,Magical Mirrors,Locked Groove,14:00 - 16:00,22 July,2016,Friday,Weekend 1,"Techno, Traditional House"
4662,We Play House,Magical Mirrors,Axel Boman,16:00 - 18:00,22 July,2016,Friday,Weekend 1,Commercial Dance
4663,We Play House,Magical Mirrors,Fcl Ft. Lady Linn,18:00 - 20:30,22 July,2016,Friday,Weekend 1,Unknown
4664,We Play House,Magical Mirrors,Frankey & Sandrino,20:30 - 22:30,22 July,2016,Friday,Weekend 1,Unknown
4665,We Play House,Magical Mirrors,Derrick May,22:30 - 01:00,22 July,2016,Friday,Weekend 1,Techno
4666,Mainstage,Mainstage,Alesso,00:00 - 01:00,22 July,2016,Friday,Weekend 1,Progressive House
4667,Mainstage,Mainstage,Fedde Le Grand,12:00 - 15:00,22 July,2016,Friday,Weekend 1,Progressive House
4668,Mainstage,Mainstage,Dimitri Vangelis & Wyman,15:00 - 16:00,22 July,2016,Friday,Weekend 1,Unknown
4669,Mainstage,Mainstage,Otto Knows,16:00 - 17:00,22 July,2016,Friday,Weekend 1,Traditional House
4670,Mainstage,Mainstage,R3:Ab,17:00 - 18:00,22 July,2016,Friday,Weekend 1,Unknown
4671,Mainstage,Mainstage,Galantis,18:00 - 19:00,22 July,2016,Friday,Weekend 1,Commercial Dance
4672,Mainstage,Mainstage,Dvbbs,19:00 - 20:00,22 July,2016,Friday,Weekend 1,Commercial Dance
4673,Mainstage,Mainstage,W&W,20:00 - 21:00,22 July,2016,Friday,Weekend 1,Trance
4674,Mainstage,Mainstage,David Guetta,21:00 - 22:00,22 July,2016,Friday,Weekend 1,Electro House
4675,House of Mask,House of Mask by Cubanisto,99 Souls,18:00 - 19:30,22 July,2016,Friday,Weekend 1,Unknown
4676,Mainstage,Mainstage,Tiesto,23:00 - 00:00,22 July,2016,Friday,Weekend 1,"Commercial Dance, Big Room"
4677,Sound of Tomorrow Island,Sound of Tomorrow Island,Steve Rush,12:30 - 14:00,22 July,2016,Friday,Weekend 1,Unknown
4678,Sound of Tomorrow Island,Sound of Tomorrow Island,Dominico,14:00 - 15:30,22 July,2016,Friday,Weekend 1,Tech House
4679,Sound of Tomorrow Island,Sound of Tomorrow Island,Bodalia,15:30 - 16:30,22 July,2016,Friday,Weekend 1,Unknown
4680,Sound of Tomorrow Island,Sound of Tomorrow Island,Shaun Frank,16:30 - 18:00,22 July,2016,Friday,Weekend 1,Commercial Dance
4681,Sound of Tomorrow Island,Sound of Tomorrow Island,Miss Ghyss,18:00 - 19:00,22 July,2016,Friday,Weekend 1,Unknown
4682,Sound of Tomorrow Island,Sound of Tomorrow Island,Mike Williams,19:00 - 20:30,22 July,2016,Friday,Weekend 1,"Commercial Dance, Drum & Bass, Electronica, Progressive House, Traditional House"
4683,Sound of Tomorrow Island,Sound of Tomorrow Island,Tigerlily,20:30 - 22:00,22 July,2016,Friday,Weekend 1,Electro House
4684,Sound of Tomorrow Island,Sound of Tomorrow Island,Selectro,22:00 - 23:00,22 July,2016,Friday,Weekend 1,Electro House
4685,Sound of Tomorrow Island,Sound of Tomorrow Island,King Arthur,23:00 - 00:00,22 July,2016,Friday,Weekend 1,Unknown
4686,Dirty Workz 10 Years,Temple,Korsakoff,00:00 - 01:00,22 July,2016,Friday,Weekend 1,"Hardcore Techno, Psychedelic Trance"
4687,Dirty Workz 10 Years,Temple,Sephyx,12:00 - 13:30,22 July,2016,Friday,Weekend 1,Hard Dance
4688,Dirty Workz 10 Years,Temple,Nsclt,13:30 - 15:00,22 July,2016,Friday,Weekend 1,Unknown
4689,Dirty Workz 10 Years,Temple,Wasted Penguinz,15:00 - 16:30,22 July,2016,Friday,Weekend 1,Hard Dance
4690,Dirty Workz 10 Years,Temple,DJ Isaac,16:30 - 18:00,22 July,2016,Friday,Weekend 1,Hard Dance
4691,Dirty Workz 10 Years,Temple,Coone,18:00 - 19:30,22 July,2016,Friday,Weekend 1,Hard Dance
4692,Dirty Workz 10 Years,Temple,Da Tweekaz,19:30 - 21:00,22 July,2016,Friday,Weekend 1,Hardcore Techno
4693,Dirty Workz 10 Years,Temple,Hard Driver,21:00 - 22:30,22 July,2016,Friday,Weekend 1,Hard Dance
4694,Dirty Workz 10 Years,Temple,Sub Zero Project,22:30 - 00:00,22 July,2016,Friday,Weekend 1,"Hard Dance, Hardcore Techno, Psychedelic Trance"
4695,The Winterclubbing Allstars,The Rave Cave,Winterclubbing All Stars,00:30 - 01:00,22 July,2016,Friday,Weekend 1,"Electronic, Dance"
4696,The Winterclubbing Allstars,The Rave Cave,Tall & Small,13:00 - 14:00,22 July,2016,Friday,Weekend 1,Unknown
4697,The Winterclubbing Allstars,The Rave Cave,Jean De Gand,14:00 - 15:00,22 July,2016,Friday,Weekend 1,Unknown
4698,The Winterclubbing Allstars,The Rave Cave,Double-U Ft Eugene Vs DJ Luk,15:00 - 16:30,22 July,2016,Friday,Weekend 1,Unknown
4699,The Winterclubbing Allstars,The Rave Cave,Thierry Von Der Warth Vs Laurent Wery,16:30 - 18:00,22 July,2016,Friday,Weekend 1,Unknown
4700,Mainstage,Mainstage,Armin Van Buuren,22:00 - 23:00,22 July,2016,Friday,Weekend 1,Trance
4701,The Winterclubbing Allstars,The Rave Cave,Dimitri Wouters,19:30 - 20:30,22 July,2016,Friday,Weekend 1,House
4702,The Winterclubbing Allstars,The Rave Cave,Barto Vs DJ Luk,20:30 - 22:00,22 July,2016,Friday,Weekend 1,Unknown
4703,The Winterclubbing Allstars,The Rave Cave,Funk D,22:00 - 23:00,22 July,2016,Friday,Weekend 1,"House, Techno"
4704,The Winterclubbing Allstars,The Rave Cave,Deve & Matizz,23:00 - 00:30,22 July,2016,Friday,Weekend 1,Unknown
4705,HushHush,The Rose Garden,Ookay,00:00 - 01:00,22 July,2016,Friday,Weekend 1,Commercial Dance
4706,HushHush,The Rose Garden,Hush,12:30 - 13:30,22 July,2016,Friday,Weekend 1,Traditional House
4707,HushHush,The Rose Garden,London Future,13:30 - 14:30,22 July,2016,Friday,Weekend 1,Unknown
4708,HushHush,The Rose Garden,The Whatevers,14:30 - 15:30,22 July,2016,Friday,Weekend 1,Unknown
4709,HushHush,The Rose Garden,Blackout Boy,15:30 - 17:00,22 July,2016,Friday,Weekend 1,Unknown
4710,HushHush,The Rose Garden,Hush Hefner,17:00 - 18:30,22 July,2016,Friday,Weekend 1,Unknown
4711,HushHush,The Rose Garden,DJ Diesel Aka Shaq,18:30 - 19:30,22 July,2016,Friday,Weekend 1,Unknown
4712,HushHush,The Rose Garden,Alison Wonderland,19:30 - 21:00,22 July,2016,Friday,Weekend 1,Commercial Dance
4713,HushHush,The Rose Garden,Marshmello,21:00 - 22:00,22 July,2016,Friday,Weekend 1,"Electronica, Progressive House, Trap"
4714,HushHush,The Rose Garden,Snails,22:00 - 23:00,22 July,2016,Friday,Weekend 1,Trap
4715,HushHush,The Rose Garden,Nghtmre B2B Slander,23:00 - 00:00,22 July,2016,Friday,Weekend 1,Unknown
4716,Cafeina,Tulip,Tommy & Alec,12:00 - 13:00,22 July,2016,Friday,Weekend 1,Unknown
4717,Cafeina,Tulip,Khlr & Phill Da Cunha,13:00 - 14:00,22 July,2016,Friday,Weekend 1,Unknown
4718,Cafeina,Tulip,B2B Soundsystem,14:00 - 15:30,22 July,2016,Friday,Weekend 1,Unknown
4719,Cafeina,Tulip,Cemode & Seelen,15:30 - 16:45,22 July,2016,Friday,Weekend 1,Electronic
4720,Cafeina,Tulip,Kolombo,16:45 - 18:00,22 July,2016,Friday,Weekend 1,Commercial Dance
4721,Cafeina,Tulip,Mr Grammy & DJ Licious,18:00 - 19:30,22 July,2016,Friday,Weekend 1,Unknown
4722,Cafeina,Tulip,Disco Dasco,19:30 - 21:00,22 July,2016,Friday,Weekend 1,"Electronic, House"
4723,Cafeina,Tulip,Joeri & Philip,21:00 - 22:15,22 July,2016,Friday,Weekend 1,Unknown
4724,Cafeina,Tulip,Roma,22:15 - 23:30,22 July,2016,Friday,Weekend 1,"Electronic, Dance"
4725,The Winterclubbing Allstars,The Rave Cave,Thunderbuds Vs DJ Luk,18:00 - 19:30,22 July,2016,Friday,Weekend 1,Unknown
4726,Tranceaddict,Wind Stage,Ferry Corsten Pres. Gouryella,00:00 - 01:00,22 July,2016,Friday,Weekend 1,Unknown
4727,Tranceaddict,Wind Stage,Fred Baker,12:00 - 13:00,22 July,2016,Friday,Weekend 1,"Techno, Trance"
4728,Tranceaddict,Wind Stage,Dimension,13:00 - 14:00,22 July,2016,Friday,Weekend 1,Band
4729,Tranceaddict,Wind Stage,Standerwick,14:00 - 15:00,22 July,2016,Friday,Weekend 1,Trance
4730,Tranceaddict,Wind Stage,Ben Gold,15:00 - 16:00,22 July,2016,Friday,Weekend 1,Trance
4731,Tranceaddict,Wind Stage,M.I.K.E Push,16:00 - 17:00,22 July,2016,Friday,Weekend 1,Unknown
4732,Tranceaddict,Wind Stage,Khomha,17:00 - 18:00,22 July,2016,Friday,Weekend 1,"Progressive House, Trance"
4733,Tranceaddict,Wind Stage,Marlo,18:00 - 19:00,22 July,2016,Friday,Weekend 1,Trance
4734,Tranceaddict,Wind Stage,Orjan Nilsen,19:00 - 20:00,22 July,2016,Friday,Weekend 1,Commercial Dance
4735,Tranceaddict,Wind Stage,Gareth Emery,20:00 - 21:00,22 July,2016,Friday,Weekend 1,Trance
4736,Tranceaddict,Wind Stage,Sean Tyas,21:00 - 22:00,22 July,2016,Friday,Weekend 1,Trance
4737,Tranceaddict,Wind Stage,Purenrg (Live),22:00 - 23:00,22 July,2016,Friday,Weekend 1,Unknown
4738,Tranceaddict,Wind Stage,Aly & Fila,23:00 - 00:00,22 July,2016,Friday,Weekend 1,Trance
4739,Q-Dance,Arch,Lowriderz,12:00 - 13:00,23 July,2016,Saturday,Weekend 1,Unknown
4740,Q-Dance,Arch,Cyber,13:00 - 14:00,23 July,2016,Saturday,Weekend 1,"Electro House, Electronica"
4741,Q-Dance,Arch,Code Black,14:00 - 15:00,23 July,2016,Saturday,Weekend 1,"Electronica, Hard Dance"
4742,Q-Dance,Arch,Audiotricz,15:00 - 16:00,23 July,2016,Saturday,Weekend 1,Hard Dance
4743,Q-Dance,Arch,Brennan Heart,16:00 - 17:00,23 July,2016,Saturday,Weekend 1,Hard Dance
4744,Q-Dance,Arch,Bass Modulators,17:00 - 18:00,23 July,2016,Saturday,Weekend 1,"Commercial Dance, Electronica"
4745,Q-Dance,Arch,Wildstylez & Noisecontrollers,18:00 - 19:00,23 July,2016,Saturday,Weekend 1,Unknown
4746,Q-Dance,Arch,Atmozfears,19:00 - 20:00,23 July,2016,Saturday,Weekend 1,"Hardcore Techno, Techno, Traditional House, Trance"
4747,Q-Dance,Arch,Coone,20:00 - 21:00,23 July,2016,Saturday,Weekend 1,Hard Dance
4748,Q-Dance,Arch,Zatox,21:00 - 22:00,23 July,2016,Saturday,Weekend 1,Hard Dance
4749,Q-Dance,Arch,Frequencerz,22:00 - 23:00,23 July,2016,Saturday,Weekend 1,Hard Dance
4750,Cafeina,Tulip,Hot Since 82,23:30 - 01:00,22 July,2016,Friday,Weekend 1,Commercial Dance
4751,Star Warz,Forest,Snap-Ah,12:00 - 13:00,23 July,2016,Saturday,Weekend 1,Unknown
4752,Star Warz,Forest,The Offenders,13:00 - 14:00,23 July,2016,Saturday,Weekend 1,Unknown
4753,Star Warz,Forest,Gunman & Judah,14:00 - 15:00,23 July,2016,Saturday,Weekend 1,Unknown
4754,Star Warz,Forest,Steamteam Ft. 3Xb & Mc Nice,15:00 - 16:00,23 July,2016,Saturday,Weekend 1,Unknown
4755,Star Warz,Forest,M&T Ft. Mc Mota,16:00 - 17:00,23 July,2016,Saturday,Weekend 1,Unknown
4756,Star Warz,Forest,One87 & Phase Ft. Mc Mush,17:00 - 18:00,23 July,2016,Saturday,Weekend 1,Unknown
4757,Star Warz,Forest,Murdock,18:00 - 19:00,23 July,2016,Saturday,Weekend 1,Drum & Bass
4758,Star Warz,Forest,Level 2 (Alibi),19:00 - 20:30,23 July,2016,Saturday,Weekend 1,Unknown
4759,Star Warz,Forest,Culture Shock Ft. Mc Mota,20:30 - 22:00,23 July,2016,Saturday,Weekend 1,Unknown
4760,Star Warz,Forest,S.P.Y. Ft. Mc Mota,22:00 - 23:30,23 July,2016,Saturday,Weekend 1,Unknown
4761,Star Warz,Forest,Calyx & Teebee Ft. Lx One,23:30 - 01:00,23 July,2016,Saturday,Weekend 1,Unknown
4762,Axtone,Garden of Madness,Hard Rock Sofa,00:00 - 01:00,23 July,2016,Saturday,Weekend 1,"Electro House, Progressive House"
4763,Axtone,Garden of Madness,Delafino,12:00 - 13:00,23 July,2016,Saturday,Weekend 1,House
4764,Axtone,Garden of Madness,Peter Luts,13:00 - 14:00,23 July,2016,Saturday,Weekend 1,Commercial Dance
4765,Axtone,Garden of Madness,Klahr,14:00 - 15:00,23 July,2016,Saturday,Weekend 1,Unknown
4766,Axtone,Garden of Madness,M.E.G & N.E.R.A.K,15:00 - 16:00,23 July,2016,Saturday,Weekend 1,Unknown
4767,Axtone,Garden of Madness,New_Id,16:00 - 17:00,23 July,2016,Saturday,Weekend 1,Unknown
4768,Axtone,Garden of Madness,Tomstaar,17:00 - 18:00,23 July,2016,Saturday,Weekend 1,Unknown
4769,Axtone,Garden of Madness,Kryder,18:00 - 19:00,23 July,2016,Saturday,Weekend 1,"Progressive House, Tech House"
4770,Axtone,Garden of Madness,Axwell,19:00 - 20:30,23 July,2016,Saturday,Weekend 1,Progressive House
4771,Axtone,Garden of Madness,Shapov,20:30 - 21:30,23 July,2016,Saturday,Weekend 1,"Commercial Dance, Electro House, Electronica, Progressive House, Trance"
4772,Axtone,Garden of Madness,Dirty South,21:30 - 23:00,23 July,2016,Saturday,Weekend 1,"Electro House, Progressive House"
4773,Axtone,Garden of Madness,Sick Individuals,23:00 - 00:00,23 July,2016,Saturday,Weekend 1,Progressive House
4774,Radio Ultra Modern,Harbour House,Bobbalicious,Unknown,23 July,2016,Saturday,Weekend 1,Unknown
4775,Q-Dance,Arch,Crypsis,23:00 - 00:00,23 July,2016,Saturday,Weekend 1,Unknown
4776,Radio Ultra Modern,Harbour House,Blackjack 9000,Unknown,23 July,2016,Saturday,Weekend 1,Unknown
4777,Radio Ultra Modern,Harbour House,Rakesh Aka,Unknown,23 July,2016,Saturday,Weekend 1,Unknown
4778,Radio Ultra Modern,Harbour House,Rebelle,Unknown,23 July,2016,Saturday,Weekend 1,"House, Techno"
4779,Radio Ultra Modern,Harbour House,Davidov,Unknown,23 July,2016,Saturday,Weekend 1,Unknown
4780,DIYNAMIC,House of Books,Magdalena,12:00 - 14:30,23 July,2016,Saturday,Weekend 1,"Tech House, Deep House"
4781,DIYNAMIC,House of Books,Karmon B2B Ntfo,14:30 - 17:00,23 July,2016,Saturday,Weekend 1,Unknown
4782,DIYNAMIC,House of Books,H.O.S.H.,17:00 - 19:00,23 July,2016,Saturday,Weekend 1,Commercial Dance
4783,DIYNAMIC,House of Books,Johannes Brecht,19:00 - 20:00,23 July,2016,Saturday,Weekend 1,Unknown
4784,DIYNAMIC,House of Books,Adriatique,20:00 - 22:00,23 July,2016,Saturday,Weekend 1,"Electronica, Tech House, Techno"
4785,DIYNAMIC,House of Books,Kollektiv Turmstrasse,22:00 - 23:00,23 July,2016,Saturday,Weekend 1,Tech House
4786,DIYNAMIC,House of Books,Solomun,23:00 - 01:00,23 July,2016,Saturday,Weekend 1,Tech House
4787,House of Mask,House of Mask by Cubanisto,C-Me,13:00 - 14:00,23 July,2016,Saturday,Weekend 1,Unknown
4788,House of Mask,House of Mask by Cubanisto,Bastin Vs Lebawski,14:00 - 15:00,23 July,2016,Saturday,Weekend 1,Unknown
4789,House of Mask,House of Mask by Cubanisto,Vision Machine,15:00 - 16:00,23 July,2016,Saturday,Weekend 1,Unknown
4790,House of Mask,House of Mask by Cubanisto,Iris Menza,16:00 - 17:00,23 July,2016,Saturday,Weekend 1,Unknown
4791,House of Mask,House of Mask by Cubanisto,Tcts,17:00 - 18:30,23 July,2016,Saturday,Weekend 1,Unknown
4792,House of Mask,House of Mask by Cubanisto,Blonde,18:30 - 20:00,23 July,2016,Saturday,Weekend 1,Commercial Dance
