Artist,Year,Genre
Toneshifterz,2019,Hard Dance
MANDY,2019,Hard Dance
KELTEK,2019,Hard Dance
Code Black,2019,"Electronica, Hard Dance"
Coone,2019,Hard Dance
Audiofreq,2019,Hard Dance
Brennan Heart,2019,Hard Dance
Atmozfears,2019,"Hardcore Techno, Techno, Traditional House, Trance"
Radical Redemption,2019,"Electronica, Hard Dance, Hardcore Techno, Techno, Trance"
Partyraiser,2019,Hard Dance
Q-Dance Endshow,2019,Unknown
Go'Yie,2019,Unknown
Vini Vici,2019,"Psychedelic Trance, Trance"
Masari & Sample,2019,Unknown
Monta,2019,Electronic
Soulcity,2019,Electronic
Himperson,2019,Electronic
Deuxfwa,2019,Electronic
Nico Parisi,2019,Progressive House
DJ Jan,2019,"Hard Trance, Techno"
Airwave,2019,"Progressive House, Psychedelic Trance"
Franky Jones,2019,"Techno, Acid"
Bountyhunter,2019,"Hardcore, Gabber, Electronic"
DJ Ghost,2019,"Hard Trance, Techno"
Jan Vervloet,2019,Progressive House
Franky Kloeck,2019,"Techno, Hard Trance"
Yves Deruyter,2019,Trance
Bonzai All Stars,2019,"Techno, Trance"
B'Elle,2019,Unknown
Cham,2019,Eperimental
Tropkillaz,2019,Commercial Dance
Takagi & Ketra,2019,Unknown
Afro Bros,2019,"Moombahton, Latin House"
Gianluca Vacchi,2019,Commercial Dance
Anitta,2019,Unknown
Kris Kross Amsterdam,2019,"Electronic, Pop"
Ghali,2019,Unknown
Cassie,2019,"Techno, Acid Techno, Electronic"
Layton Giordani,2019,Techno
Ida Engberg,2019,Techno
Enrico Sangiuliano,2019,"Electronica, Techno"
Cirez D,2019,"Tech House, Progressive House"
Richie Hawtin,2019,"Tech House, Techno"
Adam Beyer,2019,Techno
Al Twisted vs Rob Da Rhythm,2019,Unknown
The Punisher,2019,Unknown
Deterrent Man vs Blaster,2019,Unknown
Goetia,2019,Unknown
eDUB,2019,Hardcore
Sandy Warez,2019,Commercial Dance
Detest,2019,Commercial Dance
Hatred,2019,Metal
Rooler,2019,Unknown
Mad Dog,2019,Hardcore
D-Fence,2019,Unknown
Lady Dammage,2019,Hardcore
GPF - Greazy Puzzy Fuckerz,2019,Unknown
Elenore,2019,House
JackJazz,2019,Unknown
Ferreck Dawn,2019,Commercial Dance
DJ Licious,2019,House
Vato Gonzalez,2019,"Dubstep, Traditional House"
Ramon Tapia,2019,"Tech House, Techno"
SHDDR,2019,"Electronic, Techno"
Renaat Vandepapeliere,2019,Unknown
Dino Lenny,2019,"Commercial Dance, Electronica, Progressive House, Techno, Traditional House"
Brame & Hamo,2019,Unknown
Ellen Allien,2019,Techno
Maceo Plex,2019,Tech House
Stephan Bodzin,2019,"Electro House, Techno"
Fast Distance,2019,"Chill Out, Trance"
Maor Levi,2019,Trance
Ruben de Ronde b2b Estiva,2019,Unknown
MaRLo,2019,Trance
Andrew Rayel,2019,Trance
Symphony of Unity,2019,"Classical, Orchestral"
Cosmic Gate,2019,"Progressive House, Trance"
NWYR,2019,"Commercial Dance, Electronica, Progressive House, Trance, Trap"
Armin Van Buuren,2019,Trance
Gareth Emery,2019,Trance
Markus Schulz,2019,"Progressive House, Trance"
Tofke,2019,Tech House
Maxim Lany,2019,"House, Deep House"
Francisco Allendes,2019,Tech House
Andhim,2019,"Progressive House, Tech House"
Solardo,2019,"Electro House, Tech House, Traditional House"
Camelphat,2019,"Electronica, Tech House, Traditional House"
Gee vs Delafino,2019,Unknown
Cham,2019,Eperimental
Dany Neville,2019,Unknown
Lady S,2019,"Electronic, Dance, House"
Rakka,2019,Unknown
Bubba,2019,"Electronic, House, Techno"
Rakesh aka Blackjack9000,2019,House
Lady S,2019,"Electronic, Dance, House"
The Aston Shuffle,2019,Commercial Dance
Riton,2019,Commercial Dance
SG Lewis,2019,R&B
MK,2019,Commercial Dance
The Magician,2019,Indie / Underground
Chris Lake,2019,Electro House
Olivier Pieters,2019,Unknown
Marko de La Rocca & Phi Phi,2019,Unknown
Mr. Sam,2019,Unknown
Quincy,2019,Unknown
Sven Van Hees,2019,"Chill Out, Traditional House"
Youri Parker,2019,Unknown
Insider aka Tyrome Live,2019,Unknown
Jam & Spoon,2019,Commercial Dance
Zolex Live,2019,Unknown
Jaydee,2019,"Progressive House, Tech House"
Deer Jade,2019,"Deep House, Playa Tech"
Andrea Oliva,2019,"Minimal, Tech House"
Kiasmos,2019,"Minimal, Techno"
Cellini,2019,Techno
Hunter/Game,2019,"Deep House, Tech House"
Massimo Mephisto,2019,Unknown
Lost Stories b2b Zaeden,2019,Unknown
Le Twins,2019,"Big Room House, Brazilian Bass"
Ariel Vromen,2019,Unknown
Lucas & Steve,2019,"Commercial Dance, Hard Dance, Traditional House"
Lil Kleine,2019,Unknown
Bassjackers,2019,Electro House
MATTN,2019,"Commercial Dance, Traditional House"
Afrojack,2019,"Electro House, Progressive House"
J Balvin,2019,Reggaeton
Dimitri Vegas & Like Mike,2019,Electro House
Yves Deruyter,2019,Trance
Ben Nicky,2019,"Progressive House, Trance"
Garmiani,2019,Unknown
Dynoro,2019,Unknown
Jax Jones,2019,Traditional House
Nervo,2019,"Electro House, Progressive House"
Netsky,2019,Drum & Bass
Solomun,2019,Tech House
Lost Frequencies,2019,"Electro House, Electronica, Traditional House"
Armin Van Buuren,2019,Trance
Gusta-vo,2019,Unknown
15Y Spectacle,2019,Unknown
Feest DJ Lucki Luke,2019,Unknown
Jelle DK,2019,"Electronic, Dance, House"
Vincenzo Frenzo,2019,Unknown
Frank Mellemanz,2019,Unknown
Laurent Wery,2019,"Electronic, Dance, House"
Ransom & Dr. Rude,2019,Unknown
Bass Modulators,2019,"Commercial Dance, Electronica"
Outsiders & The Partysquad,2019,Unknown
Mark With a K & Mc Chucky,2019,"Jumpstyle, Hardstyle"
DUNE,2019,Rock
Psyko Punkz,2019,Hardcore Techno
Da Tweekaz,2019,Hardcore Techno
Sub Zero Project,2019,"Hard Dance, Hardcore Techno, Psychedelic Trance"
Ran-D,2019,Hardcore Techno
Warface,2019,"Dubstep, Electronica, Hard Dance, Hardcore Techno, Techno"
Charly Lownoise & Mental Theo,2019,Unknown
Alec,2019,"Progressive House, Tech House"
JNO,2019,"Commercial Dance, Trap"
Tom Dazing,2019,Commercial Dance
Steve Cop,2019,Unknown
Amekmar,2019,"Electronic, Dance"
Insolate,2019,Techno
Trixy,2019,"Hardstyle, Rawstyle, Electronic"
"Dimitri Vegas & Like Mike, Steve Aoki",2019,Unknown
Kenn Colt,2019,"Electro House, Progressive House"
Plastik Funk,2019,Electro House
Deepend,2019,"Tech House, Traditional House"
LOVRA,2019,Unknown
Nick Martin,2019,Commercial Dance
Cedric Gervais,2019,Tech House
Klingande,2019,"Deep House, Tropical House"
Hugel,2019,Big Room House
Alle Farben,2019,"Tech House, Techno, Deep House"
Robin Schulz,2019,Commercial Dance
CORSAK,2019,Unknown
SIHK,2019,Unknown
Bellorum,2019,Unknown
Nonsens,2019,Electro House
RayRay,2019,Unknown
DOLF,2019,"Electro House, Progressive House, Tribal"
Psycho Boys Club: Juyen Sebulba x Stoltenhoff,2019,Unknown
Moksi,2019,"Pop House, Electro House"
Slushii,2019,"Dubstep, Electro House, Electronica, Progressive House, Trap"
Yellow Claw,2019,"Electro House, Electronica, Hip-Hop, Traditional House, Trap"
Radical Redemption,2019,"Electronica, Hard Dance, Hardcore Techno, Techno, Trance"
Lil Texas x Dither,2019,Unknown
Psytox,2019,"Hardstyle, Rawstyle, Electronic"
